energies,initx,inity,initz,tot_dist,dEdx,beta_gamma
1999.04,973.472,493.647,636.008,1081.08,0.000192168,19.8948
1999.95,-82.3407,-180.416,276.837,5.78907,0.000192179,19.9033
1999.82,-243.116,-724.507,1070.24,978.938,0.000192177,19.9021
1999.75,605.021,601.938,1086.9,1084.99,0.000192176,19.9014
1999.38,-80.0187,1088.49,74.7611,936.181,0.000192172,19.898
1999.94,-192.203,32.7254,260.552,8.30444,0.000192179,19.9033
1999.81,-801.046,47.943,1076.13,1026.89,0.000192177,19.902
1999.36,534.844,951.378,427.014,1003.01,0.000192172,19.8977
1999.32,-775.329,768.175,-766.801,1141.69,0.000192171,19.8974
1999.94,-128.077,-141.221,-260.546,1.11166,0.000192178,19.9032
1999.7,-460.817,-633.354,-1073.84,1001.63,0.000192176,19.901
1999.77,965.152,-314.172,-1121.44,1262.79,0.000192177,19.9017
1999.89,-144.394,-234.042,538.557,0.0176451,0.000192178,19.9028
1999.89,-148.287,-241.41,554.858,7.39481,0.000192178,19.9027
1999.77,-246.664,-456.702,1018.05,523.95,0.000192177,19.9017
1999.91,71.8023,266.783,-538.503,2.8783,0.000192178,19.903
