energies,initx,inity,initz,tot_dist,dEdx,beta_gamma
1996.21,473.848,-988.227,84.1253,941.3,0.000192135,19.8679
1999.81,-260.833,-1064.47,-1070.34,1306.53,0.000192177,19.902
1999.33,308.86,-1051.55,-1064.44,1303.55,0.000192171,19.8975
1995.72,-761.909,-787.837,246.226,961.773,0.00019213,19.8632
1995.61,178.89,1081.29,-585.303,1064.33,0.000192129,19.8622
1999.78,392.094,-272.83,-1076.95,265.808,0.000192177,19.9017
1993.88,-1072.27,-226.424,571.69,1058.57,0.000192109,19.8458
1995.71,-425.553,-1009.92,223.546,957.844,0.00019213,19.8632
1994.58,-576.248,-932.218,-670.779,1100.37,0.000192117,19.8525
1999.76,110.828,480.917,-1080.37,352.035,0.000192176,19.9016
1995.76,-1065.65,-255.74,185.985,951.963,0.00019213,19.8636
1999.78,490.315,-135.666,-1083.6,422.632,0.000192177,19.9017
0.00622805,313.508,-102.283,-701.306,422.632,0.0457479,0.156603
1999.64,-398.562,-388.513,1093.75,594.576,0.000192175,19.9004
1994.55,1094.31,-60.8191,-732.733,1129.02,0.000192116,19.8522
1999.77,-122.685,-944.442,-1177.86,1223.85,0.000192176,19.9016
1995.73,777.758,-772.103,183.887,951.656,0.00019213,19.8633
1994.91,-421.526,1011.7,-245.896,961.864,0.000192121,19.8556
1994.8,-130.782,1088.1,-385.992,995.004,0.000192119,19.8545
0.0656583,-2.40295,159.982,-55.7245,1938.93,0.0297974,inf
1999.79,47.3608,853.229,1157.07,1110.65,0.000192177,19.9019
1995.29,782.178,767.713,638.514,1086.3,0.000192125,19.8592
1994.93,936.886,-568.717,-345.295,983.974,0.000192121,19.8557
1995.1,-596.061,-919.713,-588.451,1065.41,0.000192123,19.8574
1999.76,555.978,371.703,-1117.59,846.342,0.000192176,19.9015
1994.8,1030.74,372.404,506.612,1034.18,0.000192119,19.8546
1999.78,-1053.93,-300.719,1076.86,1309.84,0.000192177,19.9018
1995.15,-322.95,1047.28,-855.823,1190.94,0.000192123,19.8579
1999.82,-473.618,160.115,-1081.69,383.399,0.000192177,19.9021
1994.35,-94.9015,-1091.88,-490.173,1028.25,0.000192114,19.8503
1993.31,1082.76,169.577,726.755,1126.55,0.000192102,19.8404
